video_id,comment_text,comment_date,comment_author,comment_id
0oYlOBun8UI,i NEED this song!!!!!ï»¿,5 months ago,Lea Klinge,z12yfvw4vob2ylf2p23ndznzrnbnvj1sf
0oYlOBun8UI,my heartï»¿,5 months ago,Iman Altaf,z12nxpfyqvatzbirl04cgfwrlumuebqgft00k
0oYlOBun8UI,"This is so beautiful.. I don't know how it touches my heart; its either the ""feeling sorry for the kid"" or ""I am that kid"" .. It shows basically that the siblings tease you and make you feel little and left out, but in the end when you need them the most, their there by your side. Its sad fro me, but well made! Thumbs up to you!!ï»¿",5 months ago,Kate Western,z12rwxzgvnqmwr2r204cibkailaqtzryer00k
0oYlOBun8UI,wooow i like this video it made me cry i like this video i want to subscribe it 100 times damnï»¿,5 months ago,tyronne kyle schaap,z12hibza3ubyc3ptt23het44nxbmgtyid04
0oYlOBun8UI,"If you're looking for the version of this song, it is the cover of ""Hey Brother"" by Space Camp featuring Josh Jonesï»¿",5 months ago,Laura Gravini,z135tz0rdqjrtzkhu04cjdsadvmlfxiwkys0k
0oYlOBun8UI,"Como se llama la canciÃ_n y artista de esta publicidad, me encanta la canciÃ_n para descargarla!ï»¿",5 months ago,Andris Caseres,z13jcprx4ny5vfpms23bezcz1redgxv34
0oYlOBun8UI,"Hola la canciÃ_n se llama ""hey brother"" de avicii, pero lamentablemente esta versiÃ_n solo fue producida exclusivamente para este comercial! no existe esta versiÃ_n :(ï»¿",5 months ago,julianfreeful,z13jcprx4ny5vfpms23bezcz1redgxv34.1460865147959685
0oYlOBun8UI,Luis suarez is the kidï»¿,5 months ago,DroidRam,z12mxzbhmqyezbh2h22cwn1w4lf0d5gao04
0oYlOBun8UI,ovaj mali je takkk zgodannn issssssssssss ja sam zenskooo_Ÿ˜®_Ÿ˜˜_Ÿ˜ç_Ÿ˜˜_Ÿ˜ç_Ÿ˜˜_Ÿ˜ç_Ÿ˜˜âù_âù_âù_âù__Ÿ’‹âù__Ÿ’‹âù__Ÿ’‹âù__Ÿ’‹âù__Ÿ‘…âù__Ÿ‘…âù__Ÿ‘…âù__Ÿ’‹ï»¿,5 months ago,Drazen Ljubic,z13qjnmywxmmelvpc04cebdqqzfjy3fa1wo0k
0oYlOBun8UI,It's my Prajwal and Adityaï»¿,5 months ago,Mrs Rama H.S Rao,z13jclwwjm2ii5w3z232zxfaqzfywbcj304
0oYlOBun8UI,only child. _Ÿ˜¢_Ÿ˜¢ï»¿,5 months ago,Sophia is a Sapphire,z13yvlepjyqkfhhda22sj50wuoqogrzeb
0oYlOBun8UI,I love the advertisement... Made me emotional and reminded me of my best childhood days we spend together from games to fights and the daily cricket matches in our home yard. It also reminds me of the beautiful relationship that I have lived and bless by God.may God keep us happy and together.ï»¿,5 months ago,Shahrukh Khan,z125i3qzfvqrzno0p22ffjmw5nnhttmxa04
0oYlOBun8UI,can any one spot the mistake in the advertï»¿,5 months ago,BEN BENAZIZA,z133i3bipv2wghn1r23rxvtrqqmaslmba04
0oYlOBun8UI,What are both of the brother's names??ï»¿,5 months ago,Aloa Vilisoni,z13wc3hjqojgjbmpx04cgfbotmu2en5agfc
0oYlOBun8UI,"+Aloa Vilisoni We appreciate your interest in our ad, Aloa. The younger brother is Victor Silvestre. The older brother is Antonio Hidalgo Garmaï»¿",5 months ago,Coca-Cola,z13wc3hjqojgjbmpx04cgfbotmu2en5agfc.1460989228238154
0oYlOBun8UI,Thankyou :)ï»¿,5 months ago,Aloa Vilisoni,z13wc3hjqojgjbmpx04cgfbotmu2en5agfc.1461192257349822
0oYlOBun8UI,+Coca-Cola so is there a full cover of this songï»¿,5 months ago,Dan Gl,z13wc3hjqojgjbmpx04cgfbotmu2en5agfc.1461224620605207
0oYlOBun8UI,"+Coca-Cola Owh name of the brothers you inform ? what about the person that covers Hey Brother by Aviici? reply please . ?  no reply within one hour ,switch to Pepsiï»¿",5 months ago,Stress Lah,z13wc3hjqojgjbmpx04cgfbotmu2en5agfc.1462511100421700
0oYlOBun8UI,"+Stress Lah    Its Conrad Sewell, but this version of the song is exclusive for this Coca-Cola ad. There is not a full cover.ï»¿",4 months ago (edited),Samuel Galvez,z13wc3hjqojgjbmpx04cgfbotmu2en5agfc.1462744263986892
0oYlOBun8UI,+Samuel Galvez  wtf? isn't that space camp and Josh Jones?ï»¿,4 months ago,Stress Lah,z13wc3hjqojgjbmpx04cgfbotmu2en5agfc.1462746992231209
0oYlOBun8UI,"+Stress Lah According Coca-Cola no, it is Conrad Sewellï»¿",4 months ago,Samuel Galvez,z13wc3hjqojgjbmpx04cgfbotmu2en5agfc.1462751514965951
0oYlOBun8UI,"+Stress Lah This is an answer of another comment by Coca-Cola.  ""+Moses Mesakh This is our exclusive version of ""Hey Brother"" by Conrad Sewell. Glad you like it! Unfortunately a full version is not planned at this time.""ï»¿",4 months ago,Samuel Galvez,z13wc3hjqojgjbmpx04cgfbotmu2en5agfc.1462751608763424
0oYlOBun8UI,"+Stress Lah  So, how are you enjoying the Pepsi?ï»¿",4 months ago,Sanic is here,z13wc3hjqojgjbmpx04cgfbotmu2en5agfc.1463851646328141
0oYlOBun8UI,Coca and Cola ( Í¡Â° ÍœÊ– Í¡Â°)ï»¿,3 months ago,Alex (Bahha24),z13wc3hjqojgjbmpx04cgfbotmu2en5agfc.1466377659386408
0oYlOBun8UI,fav ad of Coca Colaï»¿,5 months ago,Pamokos Visiems,z12odhtb5xnxddrmd22gtxaaryboin4tu
0oYlOBun8UI,whatsup bros!!??ï»¿,5 months ago,Jesse Pinkman,z13wyjkpmv20er2ca23bw5hgnvj1ittii04
0oYlOBun8UI,Music ?  What exactly? unbelievableï»¿,5 months ago,eren yenidoÄŸan,z13vgfobezvetd5d522actyw3urqwb0sp
0oYlOBun8UI,whats the name of the big brother in this commercial?ï»¿,5 months ago,Jenny Chaudry,z125i5panueidlni304cc1gg5t2yydnhhgw
0oYlOBun8UI,so emotionalï»¿,5 months ago,princess fabsome,z12wztyremnhxd44u04cdpcqkozlipbbtuc0k
0oYlOBun8UI,The most beautiful advertising CocaCola! I love it!! _Ÿ˜_ï»¿,5 months ago,Marce Parada M.,z13jwzlgqsjtw5ha404cirljmliyezzppsw0k
0oYlOBun8UI,what's the older brother's name??ï»¿,5 months ago,Charm Caroline Malacad,z121xhh45szot3gab04cjrphgnjngxwpvgw
0oYlOBun8UI,made me teary..ï»¿,5 months ago,Rea Abetsoe,z12ngjaxlrqlfvuo004cjb4zjkehub4piag
0oYlOBun8UI,So cute brothers_Ÿ˜_ï»¿,5 months ago,Kesha May Carcueva,z12kevop3tvkwdp0t22jdvhqryaljjc3z
0oYlOBun8UI,nice :)ï»¿,5 months ago,Sarah Villariza,z13qchjofuqejxzhp04cgpmx1nnshhxy5io
0oYlOBun8UI,Whos the youngr brother? whats his name?ï»¿,5 months ago,khriztyl grace Bulao,z13owrux3yamz3td023dixshgwzzfzriy04
0oYlOBun8UI,"aww, this is cute.ï»¿",5 months ago,khriztyl grace Bulao,z12tyrqyckrtubqcx23dixshgwzzfzriy04
0oYlOBun8UI,I love this trailerï»¿,5 months ago,tonerton,z13mtftikuv1z1yhf04cfzp54xjesxrrc20
0oYlOBun8UI,I am the only one who thinks the older brother looks like iiJerichoii?ï»¿,5 months ago,Pazy,z13qvtchskuugvaqi04cipwzwl2jjdkavco
0oYlOBun8UI,Still waiting for the song..ï»¿,5 months ago,CraZyh3ro,z13jg5zrtze1hnw4304cir1aglj2ivq4amw0k
0oYlOBun8UI,"Am I the only one who noticed the mistake? The main bully had a chain around his neck when we first see him, then when we see him from the older brother's perspective, he doesn't have it on, bit then when we see him again from the previous angle, he has the chain necklace thingy on again.ï»¿",5 months ago,Gekser,z13pc5jpqprls3dtt222tvtxbpe2ydxo204
0oYlOBun8UI,I love this song so much. no matter how many times I watch this my heart won't fill. and please can someone write the lyrics of song? thankyouï»¿,5 months ago,Gugli Pikachu,z124zvuietqqchvlv22zwlvzzzyfc5wdc
0oYlOBun8UI,Quiero esa cancion tengo la original pero quiero la del comercialï»¿,5 months ago,Diego Contreras .,z12zgloq0yqns34ux23pi5kwnliythdzk04
0oYlOBun8UI,its so sad _Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢ï»¿,5 months ago,ivy cugal,z125ed3zusbpf5z0o234tbuhgtjzyptqe04
0oYlOBun8UI,i need a full cover of this song _Ÿ˜¬ï»¿,5 months ago,Lorenzo Donque,z120tvhj5mjyylchr04ccverkriutbbr4cs
0oYlOBun8UI,<3ï»¿,5 months ago,Luda Lena i ekipa,z120h5kiawvself5304chraq2sypvlar4ek
0oYlOBun8UI,amazing ad..LOL reminds me of my childhood years with my siblingsï»¿,5 months ago,Tarps Former,z13lizwa0m25hdc0v23qvd0yismgflr5r04
0oYlOBun8UI,me encanta este video :)ï»¿,5 months ago,alber ealo,z12gdx35eq2xd1s5y04cityb0vr4td4gz2c
0oYlOBun8UI,fab yaarrrï»¿,5 months ago,Allli Raza,z13li1b4uyvyvb13t22yvnojcouczdyym04
0oYlOBun8UI,real name?ï»¿,5 months ago,Maryam Ayub,z133fpu4bs3mzh0g204cibnjisqohriasp00k
0oYlOBun8UI,whats the name of the elder brother? anyone?ï»¿,5 months ago,Maryam Ayub,z125hnyw5z2kvnfub23lwvvq5p3hvlq5c04
0oYlOBun8UI,can someone tell me who the big brother is _Ÿ˜çï»¿,5 months ago,Faeza Knows,z12yzlyrplicyjuk223lfdsplzeuhnqrh04
0oYlOBun8UI,Thats how older brothers are...they be a jerk to you but when they see you getting bullied big brother helps...cause there can only be one jerk in your life XDï»¿,5 months ago,IWBATK,z130dtaqqunjwndgt04cfz15rnevxnvixns0k
0oYlOBun8UI,El nombre de la canciÃ_n es Hey Brother interpretada por Aviciiï»¿,5 months ago,Pierina GÃ_mez,z13nwlkw3yvkezzi004celqawn2agnogf1c
0oYlOBun8UI,Its not Sam and dean... Guys I love this commercial I swear...ï»¿,5 months ago,Prettina Grace Gitgano,z133x1f5hrbqxj2fu22xs51jjr3nxzpu2
0oYlOBun8UI,i love this song!ï»¿,5 months ago,ilie georgian,z13eezyziw3avncmv23px32pnnumyxp4z04
0oYlOBun8UI,made me cry. _Ÿ˜¢ï»¿,5 months ago,Irish Andrea,z13guv3x1pq4eju2t23eilkhslyahd3vy
0oYlOBun8UI,"make it into a movie, please don't add any liberal crap to it just a nice family movieï»¿",5 months ago,nicky zekich,z13esv4amsfogxelj22yy3fxnnebgprtd
0oYlOBun8UI,"Hi Coca Cola, plz upload the Pakistani version of this ad aswell . Plzzzï»¿",5 months ago,Grin Reads,z13fwh1gsvqwgbfvi23ntdlhtvv4efywi04
0oYlOBun8UI,AOA coca cola plz post the ad of pakistanï»¿,5 months ago,Hassan Mansoor,z12hg3jjipr2xj3kf22oyz3q1vzjgfj2k
0oYlOBun8UI,That advert is so sweet!!ï»¿,5 months ago,Younus Ali           uzzal,z12jg3zi0mntidcij04cgtiz2umthpiqeyg0k
0oYlOBun8UI,full version pleaseï»¿,5 months ago,Kabelo moshime,z12bxblx2mj3vepskxmrgliyyw3xuln01
0oYlOBun8UI,0:24 honestly he looks like cameron dallasï»¿,5 months ago,Alexandra Benitez,z12oz53jpxvsybmyt04ccnkzdqqjuhgjm10
0oYlOBun8UI,omg almost made me cry at the endï»¿,5 months ago,Sandip Agar ,z121gvzjsqfwy3ugm04cdp4awpmyzlyblxw0k
0oYlOBun8UI,hahaha that is so true....i do all kind of pranks and give my younger brother a hard time at home but someone from outside lays a finger on my little brother and i will break his arms....ï»¿,5 months ago,usama ajmal,z13rz124cqazupl1s22mcjyoesq0tbkms
0oYlOBun8UI,did any one else see the tree in the house at 0:20ï»¿,5 months ago,Dylan Clifford,z13yudap1v23jvj3023ndj3y3x2ztf1i204
0oYlOBun8UI,i love this video its  realy realistic and when in tv comes that video am be like yey :-) becose am love this video so muchï»¿,5 months ago,Iva Grcic,z121w5bzpx3adlwiu04civxjmq31e5qy3ac
0oYlOBun8UI,"Gosh, Dear coca-cola please release a full version of this cover...I love it very much, and your products as well !ï»¿",5 months ago,Light ClubMix,z13thvywbqfkzr0gi04cetqrpsblczugjxs0k
0oYlOBun8UI,is there full version of this song?ï»¿,5 months ago,Black Rose,z13qvvdqgvnssfcu423jijwphwmyth1qe04
0oYlOBun8UI,Hi Black Rose. Thanks so much for your interest. You may be disappointed to know we have no plans to release a full version of this song. Best wishes!ï»¿,5 months ago,Coca-Cola,z13qvvdqgvnssfcu423jijwphwmyth1qe04.1460418140505181
0oYlOBun8UI,"+Coca-Cola You should! It's a fantastic version of this song, that a lot of people would love to hear the full version of!ï»¿",5 months ago,Claire Patterson,z13qvvdqgvnssfcu423jijwphwmyth1qe04.1462131346338187
0oYlOBun8UI,What is that older brother's name? _Ÿ˜ç_Ÿ˜çï»¿,5 months ago,Ayesha Mohsin,z123tzt5jyn5unmhm04cd5qydkqgsj0pyic
0oYlOBun8UI,damn i wish i had a brother like that hahaï»¿,5 months ago,Dennic Loreno,z132tdpgwyu5g1ibj04cetvytz2cxhbp0uk0k
0oYlOBun8UI,OboÅ_avam ovu reklamu.ï»¿,5 months ago,Andela Andela,z13tidmz5x3nsjo3a22dfb5hkqn2sxis2
0oYlOBun8UI,QUEREMOS LA VERSION COMPLETA DE LA CANCION!!ï»¿,5 months ago,Martin Andres Dominguez Gil,z13sed2q4mrhxdybz04cedjwas2zhjkq440
0oYlOBun8UI,â™¡â™¥ï»¿,5 months ago,Andela Andela,z13suzphzmfbzrrxv04cd5gwpq2ugf3pv0c
0oYlOBun8UI,me encanta esta propaganda!  _Ÿ˜™_Ÿ˜™_Ÿ˜™ï»¿,5 months ago,alejadra Cairo,z13fj53rbvy0gjhme235srbzaui0zzcd2
0oYlOBun8UI,I always wanted to have brother... but i dont... ;-; i really cried to this comercialï»¿,5 months ago,Lost in life,z124zzdyfnjqxzsmg23cxbdz5sungtohb04
0oYlOBun8UI,This is better for  brothersï»¿,5 months ago,sandra flowers,z133cjybeoy5jztc223ydrlw2m2buhkee
0oYlOBun8UI,This is literally me and my brother! Love it!ï»¿,5 months ago,Tanzwikwa Mavetera,z12xdnsanu22jze4q04cepnxfuzrjzqagzo0k
0oYlOBun8UI,i love it really a true love between brothersï»¿,5 months ago,maqbool ahmad,z12de3orbvr5shfvy22ihnhynryevd15s04
0oYlOBun8UI,This is such a great and a sad video to me I was crying so much I stil have tears this is my favourite video now i love it i watch it the houl timeï»¿,5 months ago,Katja Primorac,z12benrzksrxv5sfy22ofzf4xrenxd124
0oYlOBun8UI,"With that guy I'd say: Hey Boyfriend! XD It's been 2 years of this song and now is when I am into it, so much.ï»¿",5 months ago,Sany Sanichar,z12acpxzbnmsfpyix04cg5zqfnzkznd4mdc
0oYlOBun8UI,Llore ;Vï»¿,5 months ago,Jair EstupiÃ±an,z12xjxnawvvwtnvmb23bghmxhuiohln15
0oYlOBun8UI,Coca Cola brought me here.ï»¿,5 months ago,Eurovision Macedonia,z12izr0z1nv0j5oag04ciptpkxn5xdugeng0k
0oYlOBun8UI,"One of the best commercials ever, and this song... daamn, amazing _Ÿ˜ç_Ÿ˜çï»¿",5 months ago,val,z12twrsrcpyzt55jp04cejowlpb0dt3q5ck
0oYlOBun8UI,I don't have a brother !! :-(ï»¿,5 months ago,badboy36661,z13hipnrnyrpyhsuo23bdhbwdtftstqhd04
0oYlOBun8UI,"Hearttouching <3 It made me  think about my little brother, I want to be his idol/her. Omg SO HEARTTOUCHING <3 <3ï»¿",5 months ago,eimantukas railiukas,z130vviappvezrjl223pezozku3rudl5104
0oYlOBun8UI,Beautifulï»¿,5 months ago,Blanca,z13xvjgzawmpe3x3022ac3fxxuq2w1ojh04
0oYlOBun8UI,"Lesson not learned, so heart warming :)ï»¿",5 months ago,Brundy Jones,z13fivc52luduv1nb22wfbtauwupifqlj
0oYlOBun8UI,Did anyone else watch this at least 1000 times just to hear this version of the song even though it's only 1 min long and the commercial fits well it reminds me of me and my brothers growing up!!ï»¿,5 months ago,Jamarcus Mattress,z121sttrmxbtsv0nm23jdll4rqvlsjgfz
0oYlOBun8UI,i NEED the full cover of this song pleaseeeeeeeeï»¿,5 months ago,Those_hardcore_fangirls 119,z12cvx2amzzsx3v2s224t5u4nya2urau1
0oYlOBun8UI,When i see this adv it was soo cool.IT WAS SOOOOOOOOO LOVEEEELYYYY IN THE END.ï»¿,5 months ago,JoniCraft11,z13pvd5z0vbusbhyw04cjfwr1n3pgncqzgc
0oYlOBun8UI,Â¿QuiÃ©n es el actÃºa como el hermano mayor?ï»¿,5 months ago,TrÃ¨,z13ofb0oww2pz1day04cin4hiw3ct14icps0k
0oYlOBun8UI,Iâù_u COCA COLAï»¿,5 months ago,Alexandra Vaida,z12xtrppponxivbm123tuj35qqqhc1nlq
0oYlOBun8UI,"I have a brother,and I love him so much , and your video maked me crying .Love coca-cola._Ÿ˜ç_Ÿ™_ï»¿",5 months ago,Costel Irimia,z133w5ux3vu5hrjed23wvlopzkqvtjbjd04
0oYlOBun8UI,I will be like this older bro but i dont have brothers :(ï»¿,5 months ago,Jaa Kavazovic,z124fhexzkrzfpk21231wxrhulisghzpi04
0oYlOBun8UI,Play....... ....... ......Replay ......Replay & Reply more :Dï»¿,5 months ago,Loui Francis Flores,z13tz5iz4lm2hdvfb231yx0byrydenhuy
0oYlOBun8UI,Tam ben ve kardeÅŸim...ï»¿,5 months ago,Kader KayÄ±kcÄ±,z12uxnrh1nvlhzkwp04cenr4rrjijhpwzak
0oYlOBun8UI,Awesome addï»¿,5 months ago,Nathanator 09,z12medmb4q2qzlpml23zf5rybzniypuhz04
0oYlOBun8UI,The name of the song is hey brotherï»¿,5 months ago,anell rosecket,z13jyvxoukyctxd1x23iebsqixiyubeq504
0oYlOBun8UI,He's my brother I will pick on him and give him all kinds of heck. But you outsiders best leave him alone.ï»¿,5 months ago,nahAlban,z13sezlgqur1d51ni224tf5qkrqkffwa404
0oYlOBun8UI,"âù_ it's make me cry, so lovely âù_ï»¿",5 months ago,NickSato,z12tejcy3qu2j5xyx04civcxavuyjzponfk
0oYlOBun8UI,"I still searching for this song! Gosh, I miss my friend so much... He was like a brother to me... The brother I never had...ï»¿",5 months ago,Andrei091989,z12yf55jjxrputnqp04cgp2pwzamujkhaz00k
0oYlOBun8UI,What is the name of the acter which was the big brother?ï»¿,5 months ago,Ivona S_193,z13yfdohyoiyznwqh04cgvqp4lemyluqzbc
0oYlOBun8UI,I'm definitely not crying right now..._Ÿ˜¢_Ÿ˜¢_Ÿ˜¢ï»¿,5 months ago,Aqua Nation695,z13ghfuh1pflunmgu04ce5ebgrjhcnoq4zc0k
0oYlOBun8UI,<3ï»¿,5 months ago,Liliya Uzunova,z12sjl0yakzzhne0z235injbvobhcd01f
0oYlOBun8UI,it's so pathetically and beautifulï»¿,5 months ago,Liliya Uzunova,z12tu3qotsvkcbics235injbvobhcd01f
0oYlOBun8UI,so cuteï»¿,5 months ago,Kitsana Phonthamun,z12sjrczurntxdlu222jepcqdkfwwzmuw
0oYlOBun8UI,2016 and he was playing on PS3ï»¿,6 months ago,bassblaster505,z13szx5gwkirz5xyn04chppwpmbvs35wizc0k
0oYlOBun8UI,Mortal!!!!!!! Maravilloso mensaje!!!!! Lo amo!ï»¿,6 months ago,Elifrancis Rodriguez,z13exjwykpzujvnjj04cgnchsmrpetd5loc0k
0oYlOBun8UI,Que comercial tan hermoso! Gracias coca cola por hacernos recordar que el amor de hermanos es Ãºnico y especial!ï»¿,6 months ago,Carlos Manuel Garcia Perez,z13lzlorene1fdpqb04cjvpyxtifjlfgl3g
0oYlOBun8UI,como se llama el hermano mayor???????ï»¿,6 months ago,Lourdes Magali Paniagua Castillo,z123szfr3uirfnlzn04cdzk4hk3yi5cjlzs0k
0oYlOBun8UI,Amo este comercial es muy âù_ï¸è_Ÿ˜±ï»¿,6 months ago,Lu Aguilarr,z13kdh4w2su3jzbmi23hypj4ilrwur35e04
0oYlOBun8UI,Donde puedo escuchar esta versiÃ_n completa?ï»¿,6 months ago,Pablo Nicolas Saravia,z132zl1jbyj1vbz5b04cjrhaqvnzj3054ak
0oYlOBun8UI,My brother just bullied me as a kid _Ÿ˜‚ he would laugh if it happened to meï»¿,6 months ago,TheMckechnieProject,z13gvt3rwlzfzheru04ci5yx1lakjnpgjqw0k
0oYlOBun8UI,cover song please?âù_âù_âù_âù_âù_ï»¿,6 months ago,Denisa Nichiforescu,z12ad5m5dknxd1peu22zgjxxbwvaj3jy304
0oYlOBun8UI,I could watch this a million times _Ÿ˜¢ï»¿,6 months ago,Tom Prankz,z12aunw4ms2bs52kf23wslc5pwmwyj43o
0oYlOBun8UI,_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜˜_Ÿ˜˜_Ÿ˜˜_Ÿ˜˜_Ÿ˜˜_Ÿ˜˜_Ÿ˜˜_Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ï»¿,6 months ago,Gero Ponton,z134xn0ixqisstbgs04chxwoeqzatbgwllc0k
0oYlOBun8UI,Estimados! quiere ese tema!!!ï»¿,6 months ago,Oscar Fernandez,z13qvtcyrtvfdnfob04cjtdhrxnvjrkzzao
0oYlOBun8UI,Please Coca Cola give me the name of the cover song. I need it more than a bottle of soda! :))ï»¿,6 months ago,Tudorutaarad,z131wdtqbkqdsr0fv23cz1cgrovlg5pyv04
0oYlOBun8UI,QUIÃ‰N ES EL HERMANO MAYOR? Por favor necesitÃ_ saberï»¿,6 months ago,Vicky Gomez Soria,z12gcd1w2veydjixu04chvzwmprefrdifz40k
0oYlOBun8UI,We want full version!ï»¿,6 months ago,Eurovision Macedonia,z13kh1yxrsqlwfhxh04ciptpkxn5xdugeng0k
0oYlOBun8UI,_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜çï»¿,6 months ago,Jana RuÅ_iÄ‡,z12ve3ajbljgfrfgf04cijgjzsfphtsx0gw
0oYlOBun8UI,"Ok, now I want a big brother even moreï»¿",6 months ago,Miriam Go,z13ixjjb1vimxdltx22ivt2iwoyxuzeeh
0oYlOBun8UI,â˜ºâ˜ºâ˜ºâ˜ºï»¿,6 months ago,Luka Cikoja,z13pz5pb0svqiz45b04cjptxnueqtvgbpps0k
0oYlOBun8UI,awwwwwww  like my and my brother ^^ï»¿,6 months ago,Rita PÃ¡sztor (Rita-chan),z12lgjghfnexz5xki23ae1qomzaugnmlx
0oYlOBun8UI,their names?ï»¿,6 months ago,Franka Hippie,z12xgjnxfzbgsxaow04cirz4suujjjgzxqo0k
0oYlOBun8UI,Avicii-Hey Brotherï»¿,6 months ago,Kamal M,z12qijsofkqqi5dgw04cizcgyyzfwdt4oj4
0oYlOBun8UI,Hey coke maybe next time you should included girls in your next add maybe? I have a sister and gives me some ideas of how I should treat her when comes to bullying. I mean at our school we our doing resilience I probably am going to  share this to my teacher!  Great Ideas Coke!ï»¿,6 months ago,MJ,z13efhcjsv3nxxvzm04cefigvmubst2512g
0oYlOBun8UI,"+MJ Cowley Hey MJ. Thank you for taking the time to contact us and share your feelings about our ad. While we are unable to accept ideas from outside the Company, it's a pleasure to know that our ads are enjoyed by our loyal consumersï»¿",6 months ago,Coca-Cola,z13efhcjsv3nxxvzm04cefigvmubst2512g.1459870222523733
0oYlOBun8UI,This is really inspirational to brothers in need! So far out of all the adds this is my number #1 I LOVE ITï»¿,6 months ago,MJ,z12bidu5bumef5jym04cefigvmubst2512g
0oYlOBun8UI,Los mejores comerciales los tiene Coca-Cola <3ï»¿,6 months ago,Milagros Palermo,z132xpspaujxevmod04ci11jfviah1c5dww0k
0oYlOBun8UI,brothers :Dï»¿,6 months ago,The Doctor,z122erkoqkivh3k3r233ehvzzuvtgb4jd04
0oYlOBun8UI,This is one of my favorite commercials. I love my little brotherï»¿,6 months ago,Ethan Carney,z132uf2bhnfvjhlv523yilzrfvezsbtce
0oYlOBun8UI,this song cover by who??ï»¿,6 months ago,itsaded dongpayap,z12hfhcxcsekunwrz04chxsyqtarz3wrrw00k
